name,label,parent_id
121900,Bajarbhogaon,4284
93061,Baksha CHC,984
100761,Bakshi KA Talab CHC,820
109123,Balanagar PHC,4141
109336,Balapur PHC,4066
123582,Balapur RH,3990
857589,Baldirai CHC,6868
109404,Ballarpur RH,4074
109343,Ballarpur UPHC,4074
501861,Balrampur Hospital UHC,821
382937,Balrampur PHC,925
962965,Bamore CHC,857
432197,Banda CHC,793
622757,Banda PPC,871
120073,Bande Nawaj Nagar UPHC,4032
108625,Bangaon PHC,4047
988722,Bangarmau CHC,6160
198513,Bangra CHC,859
129039,Banjari FEL UPHC,4082
152937,Bankata PHC,963
534527,Bankati PHC,939
560638,Bankeganj CHC,799
115696,Banoti PHC,4134
124079,Bansarola PHC,4222
167266,Bansgaon CHC,952
124045,Bansilal Nagar UPHC,4137
123908,Barad RH,4101
124230,Baradshevala PHC,4098
761387,Barahani PHC,993
125863,Barbada PHC TQ Naigaon,4106
124580,Bardapur PHC,4225
786819,Barhaj CHC,961
474060,Barhani PHC,932
929176,Baripal CHC,850
977080,Barnahal PHC,776
760937,Baroli Ahir,766
336637,Barsathi CHC,985
124622,Barshitakli RH,3994
72637,Baruasagar CHC,860
127810,Barul PHC,4108
248866,Barwara PHC,875
114256,Barwha PHC,4043
143657,Basantpur Bansi CHC,934
724857,Baskhari CHC,907
125407,Basrawal PHC,3958
281698,Basrehar CHC,838
113579,Bauddh Nagar UPHC,4226
707861,Bawan CHC,811
110559,Bawchi PHC,4296
792812,Bazar Shukul CHC,912
108901,Bazarsawangi PHC,4138
395747,Beejpur-PHC,1006
115134,Begampur PHC,4248
857030,Behendar CHC,813
164923,Behjam CHC,6875
110216,Bela PHC,4034
857235,Belabhela CHC,825
154744,Belhar Kala CHC,941
830994,Belkharnath CHC,883
117053,Belkund Primary Health Center,4232
126987,Belora PHC,4082
886159,Belsar CHC,930
112815,Belsar PHC,4196
124970,Belura P. PHC,4085
109362,Bembal PHC,4072
100364,Bembali PHC,4240
116406,Benoda PHC,4007
112374,Betala PHC,4038
126628,Betawad PHC,3957
119160,Betawadbk PHC,3974
691394,Bewa Dumariyaganj CHC,936
678000,Bewana CHC (DP),910
256042,Bewar CHC,777
117019,Bhada Primary Health Center,4232
779941,Bhadaiyan CHC,917
335630,Bhadar CHC,914
118588,Bhadgaon RH,3971
118166,Bhadliphc,3966
369598,Bhadohi CHC,997
109421,Bhadrawati RH,4070
109408,Bhadrawati UPHC,4070
121371,Bhadwan,4292
146031,Bhagalpur PHC,961
666531,Bhagwatpur CHC,890
116829,Bhajibazar UHC,4009
111702,Bhakrundi PHC,4053
120099,Bhaldarpura UPHC,4032
119606,Bhalod PHC,3961
592664,Bhaluani PHC,961
114208,Bhalwani PHC,4249
112896,Bhambed PHC,4273
127190,Bhambora PHC,4089
121999,Bhamragad RH,4061
416415,Bhanavapur PHC,935
121635,Bhandara DH,4039
111896,Bhandarbodi PHC,4028
112908,Bhandarkavthe PHC,4253
121440,Bhandewadi UPHC,4032
109379,Bhangaram Talodhi PHC,4078
404642,Bhanpur CHC,939
109074,Bhanpur PHC,4046
906051,Bhanvapur PHC,936
558566,Bharatpur Hazara PHC,792
120139,Bharatwada UPHC,4032
641576,Bharawan CHC,813
580977,Bharkhani/Pali PHC,810
742984,Bharthana CHC,839
109557,Bhatane TR,4164
116094,Bhatkuli RH,4010
820991,Bhatni CHC,962
727802,Bhatpar Rani PHC,963
433058,Bhaunti PHC,849
124410,Bhavani Nagar UPHC,4137
124589,Bhavthana PHC,4225
214369,Bhawalkheda CHC,795
108857,Bhendala PHC,4140
112202,Bhendala PHC,4058
319900,Bhetua CHC,914
122445,Bhidi RH,4020
111401,Bhilawadi PHC,4297
119469,Bhim Nagar UPHC,4137
73566,Bhinga Urban CHC,923
109324,Bhisi PHC,4065
110217,Bhisnur PHC,4023
265820,Bhitargaon CHC,6163
952089,Bhiti CHC,911
110281,Bhiwapur RH,4036
606482,Bhiyaon CHC,909
124766,Bhogalwadi PHC,4223
219684,Bhojpur CHC,719
519152,Bhojpur PHC,738
125477,Bhokar RH,4102
122403,Bhokardan RH,4125
108751,Bhongaon PHC,3977
100376,Bhoom RH,4237
115083,Bhose PHC,4252
111958,Bhose PHC,4302
111820,Bhugaon PHC,4030
122036,Bhuyar PHC,4042
121427,Bhuye PHC,4287
112634,Bibi RH,3987
945252,Bichhiya CHC,816
120154,Bidipeth UPHC,4032
805358,Bighapur PHC,818
364136,Bijauli CHC,754
108557,Bijepar PHC,4048
235479,Bijua CHC,799
116164,Bijudhawdi PHC,4001
771863,Bikapur,906
87371,Bilari CHC,720
204427,Bilariyaganj CHC,965
281309,Bilaspur CHC,725
503522,Bilgram CHC,812
111928,Billur PHC,4304
124054,Biloli RH,4105
749007,Bilsanda CHC,791
657709,Bilsi CHC,780
121506,Binaki UPHC,4032
225239,Binawar CHC,782
665732,Birdha CHC,6881
329327,Birdpur CHC,933
100251,Birwadi PHC,4185
929520,Bisalpur UPHC,791
523698,Bisanda PHC,873
301656,Bisauli CHC,779
545753,Bisrakh PHC,742
591535,Biswan CHC,806
126970,Bnmc Anjurphata UPHC,4166
113288,Bnmc Avchitpada UPHC,4166
113204,Bnmc Azminagar UPHC,4166
113306,Bnmc BGP Dispensary,4166
280307,Bnmc Bhadwad,4166
113131,Bnmc Bhagyanagar UPHC,4166
113295,Bnmc Bhandari Compaund UPHC,4166
126915,Bnmc Gaibinagar UPHC,4166
113036,Bnmc Gayatrinagar UPHC,4166
113218,Bnmc Idgah Road UPHC,4166
35240,Bnmc Idgah Slauter House,4166
113271,Bnmc Kamatghargaon UPHC,4166
951864,Bnmc Mahada Colony,4166
113255,Bnmc Millatnagar UPHC,4166
712007,Bnmc NEW Kahneri,4166
113041,Bnmc Nadi Naka UPHC,4166
113065,Bnmc Navivasti UPHC,4166
113148,Bnmc Padmanagar UPHC,4166
113235,Bnmc Sangampada UPHC,4166
113077,Bnmc Shantinagar UPHC,4166
111470,Bodali PHC,4057
120473,Bodwad RH,3964
109568,Boisar RH,4163
114747,Bolinj General Hospital,4164
127070,Boradi PHC,3956
108793,Borakhedi PHC,3980
114860,Borale PHC,4252
114386,Boramnai PHC,4253
110675,Borgaon (T) PHC,4301
111096,Borgaon (W ) PHC,4296
114920,Borgaon PHC,4250
124688,Borgaon PHC,4079
130208,Bori Arab PHC,4083
129034,Bori RH,4117
115066,Boris PHC,3959
110184,Borkhedi PHC,4031
115271,Borkund PHC,3959
100220,Borlimandala PHC,4178
100245,Borlipanchatan PHC,4183
117181,Borol PHC,4234
121898,Borpadale PHC,4284
111072,Botekasa PHC,4055
108730,Bothakazi PHC,3981
109302,Bothali PHC,4068
844254,Bphc Lalaurikhera,790
114905,Brahmanwada Thadi PHC,4005
113378,Brahmapuri RH,4067
918980,Bridgemanganj CHC,946
112836,British Ankushvihir TR,3950
390341,Budaun Urban,782
125189,Buldana UPHC,3984
129836,Buldhana DH,3984
115665,Burambi PHC,4272
122086,Burgi PHC,4060
119530,Burkoni PHC,4021
130880,C Ward Chandanwadi Dispensary,787788890
115967,C Ward Chandanwadi HP,787788890
131229,C Ward Duncan Road Dispensary,787788890
131169,C Ward Ghogari Muhalla Dispensary,787788890
131198,C Ward Panjrapol Dispensary,787788890
116006,C Ward Panjrapole HP,787788890
116043,C Ward Suryakant Vagal Municipal Maternity Home,787788890
131139,C Ward Thakurdwar Dispensary,787788890
116029,C Ward Zaobawadi HP,787788890
78081,CCP Rehrabazar,927
180012,CHC  Bhadaura,6835
793926,CHC Achalda,841
837861,CHC Achnera,767
180977,CHC Airwa Ktra,841
204674,CHC Ajitmal,6877
276282,CHC Akrabad,755
242905,CHC Aliganj,1007
589804,CHC Amariya,6867
631053,CHC Araziline,6093
215065,CHC Atrauli,754
201766,CHC Ayana,842
32379,CHC B.B Nagar,747
203669,CHC BAH,770
548346,CHC Badagaoun,898
174569,CHC Badalpur (DP),742
861681,CHC Badraon,971
57155,CHC Baghpat,736
558731,CHC Baghra,708
167682,CHC Baheri,784
677060,CHC Baldeo,763
100832,CHC Balha,919
639220,CHC Bansdih,979
854235,CHC Barachawar,990
511468,CHC Baraun,832
869724,CHC Baraut,735
555432,CHC Barhalganj,954
826110,CHC Barkhera,791
313388,CHC Barsana,6832
452890,CHC Belghat,953
777208,CHC Bewana (SS),910
610986,CHC Bhamora,786
750880,CHC Bhangha,923
36667,CHC Bhatahat,950
49188,CHC Bhawanpur,734
919202,CHC Bhojipura,787
615827,CHC Bhoorbharal,734
471523,CHC Bhopa,711
53385,CHC Bichpuri,766
942697,CHC Bidhnoo,849
517758,CHC Bidhuna,841
374330,CHC Bilhaur,848
359034,CHC Binauli,735
52046,CHC Bindki,877
594236,CHC Birno,989
345243,CHC Bisalpur,791
607552,CHC Bithiri Chainpur,787
618720,CHC Budana,709
566945,CHC Chail,887
925815,CHC Chandaus,753
641168,CHC Chapprauli,735
100759,CHC Charda,919
569207,CHC Chaumuhan,761
201814,CHC Chharra,754
691414,CHC Chhata,761
100826,CHC Chittaura,921
478344,CHC Cholapur,996
915197,CHC Chopan,7127
480039,CHC Colonelganj,929
212718,CHC Dadha,743
243054,CHC Danpur,749
343931,CHC Datal,734
924295,CHC Daurala,732
219164,CHC Dhanapur,992
836879,CHC Dhanpura,774
350513,CHC Dhata,879
62184,CHC Dibai,749
138416,CHC Dibiyapur,842
289734,CHC Doharighat,971
718419,CHC Doharighat,972
482160,CHC Dubauliya,939
512277,CHC Dubhar,978
10216,CHC Etmadpur,765
100331,CHC Fakharpur,922
969179,CHC Farah,764
329650,CHC Faridpur,789
711240,CHC Fatehabad,769
789431,CHC Fatehganj,785
228695,CHC Fatehpur Mandav,972
180270,CHC Gabhana,753
772242,CHC Gagha,952
247988,CHC Gaindas Bujurg,927
280865,CHC Gainsari,926
52080,CHC Ganjdundwara,1012
958200,CHC Garwar Ratsar,978
889385,CHC Gaura,884
888540,CHC Ghosi,971
502555,CHC Gilaula,924
911992,CHC Gola,954
253676,CHC Gonda,756
471997,CHC Gondaur,990
749365,CHC Goverdhan,6832
99423,CHC Gugrapur,834
816359,CHC Haidergarh,901
762477,CHC Haldaur,713
38962,CHC Haldharmau,929
384581,CHC Harduaganj,755
688672,CHC Hasayan,758
758222,CHC Haseran,835
917094,CHC Hastinapur,733
59015,CHC Haswa,878
901949,CHC Hathgaon,879
100738,CHC Huzoorpur,922
83087,CHC Iglas,756
544475,CHC Jagner,768
170550,CHC Jahanabad,877
477542,CHC Jahanabad,790
144715,CHC Jakhania,987
533707,CHC Jalesar,1009
629774,CHC Jani Khurd,734
893315,CHC Jansath,711
164675,CHC Jasrana,773
815876,CHC Jatabarauli,898
888318,CHC Jawan,755
832932,CHC Kaimganj,830
662673,CHC Kairana,706
100327,CHC Kaiserganj,922
98017,CHC Kakwan,848
967157,CHC Kamalganj,832
473375,CHC Kaneli,886
720322,CHC Kannauj,834
197342,CHC Kanth,718
545869,CHC Kaptanganj,939
298181,CHC Kara,885
940596,CHC Karanda,989
694832,CHC Kasganj,1010
586961,CHC Kashimabad,6834
418537,CHC Katra,794
942011,CHC Katra Bazar,929
394341,CHC Khaga,879
15648,CHC Khairgarh,773
777063,CHC Kharkhoda,734
866219,CHC Khekra,737
938225,CHC Kheragarh,768
9448,CHC Kone,7127
328877,CHC Kopaganj,973
970118,CHC Kosi,761
717298,CHC Kuandanda,789
88043,CHC Kundarki,720
776499,CHC Kyara,787
624020,CHC Lodha,755
343425,CHC Machhra,733
806775,CHC Madhupur,1005
508479,CHC Maho,759
100747,CHC Mahsi,920
701634,CHC Manihari,987
376616,CHC Mant,762
809957,CHC Mardah,6834
832618,CHC Mawana,733
242133,CHC Meerganj,785
827103,CHC Mohammadabad,990
630667,CHC Mohammadabad Gohna,974
591144,CHC Mohammdabad,832
100749,CHC Motipur,6862
410482,CHC Mujehana,928
138194,CHC Mursan,759
207926,CHC Nagawa (DP),1005
742022,CHC Narhi,978
632619,CHC Naugarh,6870
538243,CHC Nauhjheel,762
474643,CHC Nawabganj,788
15138,CHC Nawabganj,830
945809,CHC Neoria,790
815555,CHC Pachperwa,926
977444,CHC Pandrikripal Gonda,928
325927,CHC Paraspur,929
371006,CHC Pardaha,973
959716,CHC Parikshit Garh,733
304888,CHC Patiyali,1012
468196,CHC Pilana,736
693305,CHC Pipraich,950
517296,CHC Piprauli,949
100799,CHC Pyagpur,6861
815602,CHC Qazidewar,928
36322,CHC Raal,764
737195,CHC Rahra,731
11367,CHC Rajepur,831
207547,CHC Raniganj,884
299468,CHC Ranipur,974
188479,CHC Rasra,977
371714,CHC Ratanpura,973
869118,CHC Reoti,979
956184,CHC Reotipur,6835
100824,CHC Risia,919
252826,CHC Rohta,734
857072,CHC Rupaideeh,928
952423,CHC Sadabad,760
749141,CHC Sadulla Nagar,927
941167,CHC Sahar,841
715797,CHC Sahawar,1011
199278,CHC Sahjanwa,949
521849,CHC Sahpau,760
970543,CHC Saidpur,988
680403,CHC Saiyan,768
278921,CHC Sakaldiha,992
708543,CHC Sakit,1008
78725,CHC Sardhana,732
213789,CHC Saroorpur,732
409781,CHC Sarsaul,6163
919129,CHC Sasni,757
874688,CHC Saughat,939
779575,CHC Saurikh,833
16562,CHC Shamsabad,830
330675,CHC Shamsabad,769
727929,CHC Shivpura,925
994890,CHC Shriduttganj,927
427620,CHC Sikandrarao,758
18775,CHC Sikheda,741
264822,CHC Sirathu,885
822777,CHC Siyar,975
656109,CHC Sonai,763
90740,CHC Sonwani,978
527956,CHC Soron,1010
203827,CHC Talgram,833
25343,CHC Tappal,752
100745,CHC Tejwapur,920
97702,CHC Thakurdwara,717
177229,CHC Thanabhawan,707
610856,CHC Tirwa,835
593779,CHC Trivediganj,901
162624,CHC Tulsipur,926
717638,CHC Tundla,771
53632,CHC Utraula,927
100831,CHC Visheshwarganj,6861
590759,CHC Vrindavan,764
344126,Campierganj CHC,948
131719,Cantonment HC,4137
119830,Chahardi PHC,3960
210461,Chaka CHC,892
128279,Chaklamba PHC,4218
121837,Chalisgaon UPHC,3972
115601,Chamorshi RH,4058
555110,Chamrawa PHC,726
109256,Chandankheda PHC,4070
109559,Chandansar,4164
181907,Chandausi CHC,722
116421,Chanderai PHC,4271
108768,Chandol PHC,3984
117565,Chandrapur PHC,4011
118095,Chandsar PHC,3968
123892,Chandur Bazar RH,4005
121205,Chandur Railway RH,4013
109179,Channa Bakti PHC,4050
113628,Chapalgaon PHC,4254
109813,Chapaner PHC,4133
122976,Charhata PHC,4221
899749,Charthawal CHC,708
124601,Chatari RH,3993
200280,Chaubepur CHC,848
111086,Chaugan PHC,4067
13486,Chauka PHC,4137
124340,Chetana Nagar UPHC,4137
125331,Chhadwel PHC,3958
737622,Chhani CHC,864
941538,Chheriya PHC,852
354830,Chhibramau CHC,833
279088,Chhpiya CHC,931
113794,Chichgad RH,4051
110259,Chicholi PHC,4026
109308,Chichpalli PHC,4071
115354,Chikaldhara RH,4002
109882,Chikalthan PHC,4133
124451,Chikalthana UPHC,4137
120582,Chikhali PHC,4290
100487,Chikhali PHC,4177
114263,Chikhali PHC,4270
125749,Chikhali UPHC,3983
112944,Chikharde PHC,4246
206518,Chilh PHC,1000
100260,Chimbhave PHC,4185
119826,Chimbipada PHC,4166
126645,Chimthane PHC,3957
127053,Chimur SDH,4065
118863,Chinawal PHC,3962
110683,Chinchani PHC,4301
122793,Chinchbhavan UPHC,4032
108759,Chincholi Limbaji PHC,4133
109304,Chincholi PHC,4077
124093,Chincholimali PHC,4222
100729,Chinhat CHC,821
128160,Chiplun MCL,4269
711155,Chirgaon CHC,856
109284,Chiroli PHC,4072
111780,Chirva PHC,4029
100857,Chitwapur UPHC,821
124991,Chondhi PHC,4085
109108,Chopa PHC,4045
119941,Chopda UPHC,3960
100455,Chouk PHC,4175
122839,Chousala PHC,4221
102128,Chowk RH,4175
121645,Chulhad PHC,4037
273271,Chunar PHC,1003
115360,Churni RH,4002
388057,Churthara CHC,1009
124119,Cidco N-11 UPHC,4137
125919,Cidco N-8 UPHC,4137
125226,Cidco UPHC,4100
121320,Civil Hospital Ahmednagar,4209
743380,Civil Hospital Farrukhabad,832
770242,Combind District Hospital Female,845
986648,Combind Hospital-Anapra,1006
844320,Community Health Centre Deoband,704
322494,Community Health Centre Gangoh,703
252751,Community Health Centre Nagal,704
311456,Community Health Centre Nakur,703
439753,Community Health Centre Nanauta,705
3360,Community Health Centre Punwarka,702
261654,Community Health Centre Rampur Maniharan,705
220242,Community Health Centre Sadauli Qadeem,701
220565,Community Health Centre Sarsawa,703
683294,Community Health Centre Sunehti Kherkheri,702
121461,Cotton Market UPHC,4032
124781,D Ward Bane Compound Dispensary,787788891
115478,D Ward Bane Compound HP,787788891
124792,D Ward Banganga Dispensary,787788891
115485,D Ward Banganga HP,787788891
115473,D Ward Khetwadi HP,787788891
124776,D Ward Nana Chowk Dispensary,787788891
115467,D Ward Nanachowk HP,787788891
124786,D Ward R R Marg Dispensary,787788891
124782,D Ward R S Nimkar Dispensary,787788891
116280,D Ward R S Nimkar HP,787788891
124783,D Ward Tardeo Flat Dispensary,787788891
110010,DAB TR,3950
860113,DH Heritage MCH Wing,993
117853,DH Hingoli,4112
117744,DMC Hazar Kholi UHC,3959
117665,DMC Krushna Nagar UHC,3959
117810,DMC Nandi Road UHC,3959
117547,DMC Prabhat Nagar UHC,3959
117620,DMC Raulwadi UHC,3959
131308,DR APJ Abdul Kalam Urban Primary Health Centre,4203
134150,DR M L Dhawale Memorial Trust Hospital Palghar,4163
256230,DR RAM Manohar Lohia Female Hospital Farrukhbad,832
125243,DR Shankarrao Chavan Medical College,4100
127938,DR. Ambedkar General Hospital Cantt. Khadki,4193
128963,DR. Babasaheb Ambedkar  General Hospital Dehuroad,4193
985938,DR. KNS Memorial Institute OF Medical Science,898
368949,DWH,928
589967,DWH (Urban),1000
128594,DWH Akola,3991
31500,DWH Ballia,978
123589,DWH Daffrin UHC,4009
317237,DWH Jaunpur,984
436444,DWH Varanasi,996
118732,Dabaki Road UHC,3991
122710,Dabha UPHC,4032
119841,Dabhad PHC,4166
118485,Dabhol PHC,4267
112381,Dadar PHC,4269
542418,Dadha CHC,743
939744,Dadraul CHC,795
476808,Dadri CHC,742
112215,Dafalapur PHC,4304
123418,Daga Memorial Hospital,4032
109997,Dahagaon PHC,4168
119989,Dahegaon  PHC,4018
111934,Dahegaon Joshi PHC,4027
127198,Dahegaon PHC,4091
613378,Dahgwan PHC,781
108722,Dahihanda PHC,3991
100100,Dahiphal PHC,4239
118528,Dahiwad PHC,3972
125289,Dahiwel PHC,3958
762421,Dakor CHC,854
95412,Dalmau CHC,827
115269,Danapur PHC,3988
109650,Dandi,4163
507289,Dankaur PHC,743
119616,Danoli PHC,4286
119039,Dapoli SDH,4267
125454,Darga UPHC,4118
567106,Dariyabad CHC,900
108002,Darrekasa PHC,4048
130228,Darwha SDH,4083
123600,Daryapur SDH,4011
100255,Dasgaon PHC,4185
109097,Dasgaon PHC,4046
960290,Dasna CHC,739
123587,Dastur Nagar UHC,4009
541392,Dataganj CHC,783
122500,Dattawad RH,4286
108863,Dawaniwada PHC,4046
108493,Dawwa PHC,4049
112040,Dechalipetha TR,4062
237689,Deegh CHC,998
899823,Deeh CHC,829
843636,Deenshah Gaura CHC,827
127865,Deglur SUB District Hospital,4110
131180,Deglur UHC Deglur,4110
120739,Dehu PHC,4193
112069,Delanwadi PHC,4053
124877,Deoalai UPHC,4137
135014,Deolali Cantonment UHC,4152
108820,Deolgaon Mahi RH,3985
108832,Deolgaon Raja RH,3985
122451,Deoli RH,4020
129257,Deori RH,4051
116737,Deorukh RH,4272
809009,Derapur CHC,844
503810,Derwa PHC,954
112011,Deshing PHC,4303
118728,Deshmukh Fail UHC,3991
110892,Deualgaon PHC,4054
108708,Deulgaon Mali PHC,3982
108754,Deulgaon Sakarsha PHC,3982
115853,Devale PHC,4272
116219,Devarjan PHC,4235
111658,Devhare PHC,4266
8703,Devtaha,956
395646,Dewa CHC,898
109258,Dewada PHC,4077
121553,Dewhadi PHC,4037
109295,Dhaba PHC,4078
108303,Dhaba PHC,3994
109155,Dhabepauni PHC,4050
108908,Dhakefal PHC,4141
111741,Dhalgaon PHC,4303
115179,Dhamak PHC,4012
126659,Dhamane PHC,3957
108822,Dhamangaon Badhe PHC,3980
120913,Dhamangaon PHC,4215
123867,Dhamangaon Railway RH,4014
116331,Dhamangaongadi PHC,4004
118177,Dhamangaonphc,3966
114877,Dhamani PHC,3997
115893,Dhamapur PHC,4272
114887,Dhanaj PHC,3997
111839,Dhanala PHC,4029
121248,Dhangapimpari PHC,4129
408248,Dhani CHC,946
126113,Dhanki PHC,4086
127187,Dhanora PHC,4091
119852,Dhanora PHC,3960
115085,Dhanora RH,4056
452697,Dhanpatganj CHC,6868
109753,Dhanrat PHC,3955
